label,content
0," spapr_pci: make index property mandatory PHBs can be created with an index property, in which case the machine&&&&code automatically sets all the MMIO windows at addresses derived from&&&&the index. Alternatively, they can be manually created without index,&&&&but the user has to provide addresses for all MMIO windows.&&&&&&&&The non-index way happens to be more trouble than it's worth: it's&&&&difficult to use, keeps requiring (potentially incompatible) changes&&&&when some new parameter needs adding, and is awkward to check for&&&&collisions. It currently even has a bug that prevents to use two&&&&non-index PHBs because their child DRCs are all derived from the&&&&same index == -1 value, and, thus, collide.&&&&&&&&This patch hence makes the index property mandatory. As a consequence,&&&&the PHB's memory regions and BUID are now always configured according&&&&to the index, and it is no longer possible to set them from the command&&&&line.&&&&&&&&This DOES BREAK backwards compat, but we don't think the non-index&&&&PHB feature was used in practice (at least libvirt doesn't) and the&&&&simplification is worth it.&&&&&&&&Signed-off-by: Greg Kurz <groug@kaod.org>&&&&Signed-off-by: David Gibson <david@gibson.dropbear.id.au>&&&& "
0," target/arm: Add and use defines for EXCRET constants The exception-return magic values get some new bits in v8M, which&&&&makes some bit definitions for them worthwhile.&&&&&&&&We don't use the bit definitions for the switch on the low bits&&&&which checks the return type for v7M, because this is defined&&&&in the v7M ARM ARM as a set of valid values rather than via&&&&per-bit checks.&&&&&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&&Reviewed-by: Alistair Francis <alistair.francis@xilinx.com>&&&&Message-id: 1505137930-13255-7-git-send-email-peter.maydell@linaro.org&&&& "
0," target/arm: Don't trap WFI/WFE for M profile M profile cores can never trap on WFI or WFE instructions. Check for&&&&M profile in check_wfx_trap() to ensure this.&&&&&&&&The existing code will do the right thing for v7M cores because&&&&the hcr_el2 and scr_el3 registers will be all-zeroes and so we&&&&won't attempt to trap, but when we start setting ARM_FEATURE_V8&&&&for v8M cores the v8A handling of SCTLR.nTWE and .nTWI will not&&&&give the right results.&&&&&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&&Reviewed-by: Edgar E. Iglesias <edgar.iglesias@xilinx.com>&&&&Reviewed-by: Richard Henderson <richard.henderson@linaro.org>&&&&Message-id: 1501692241-23310-3-git-send-email-peter.maydell@linaro.org&&&& "
0," target/arm: Implement BXNS, and banked stack pointers Implement the BXNS v8M instruction, which is like BX but will do a&&&&jump-and-switch-to-NonSecure if the branch target address has bit 0&&&&clear.&&&&&&&&This is the first piece of code which implements ""switch to the&&&&other security state"", so the commit also includes the code to&&&&switch the stack pointers around, which is the only complicated&&&&part of switching security state.&&&&&&&&BLXNS is more complicated than just ""BXNS but set the link register"",&&&&so we leave it for a separate commit.&&&&&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&&Reviewed-by: Richard Henderson <richard.henderson@linaro.org>&&&&Message-id: 1503414539-28762-21-git-send-email-peter.maydell@linaro.org&&&& "
0," target/s390x: use ""core-id"" for cpu number/address/id handling Some time ago we discussed that using ""id"" as property name is not the&&&&right thing to do, as it is a reserved property for other devices and&&&&will not work with device_add.&&&&&&&&Switch to the term ""core-id"" instead, and use it as an equivalent to&&&&""CPU address"" mentioned in the PoP. There is no such thing as cpu number,&&&&so rename env.cpu_num to env.core_id. We use ""core-id"" as this is the&&&&common term to use for device_add later on (x86 and ppc).&&&&&&&&We can get rid of cpu->id now. Keep cpu_index and env->core_id in sync.&&&&cpu_index was already implicitly used by e.g. cpu_exists(), so keeping&&&&both in sync seems to be the right thing to do.&&&&&&&&cpu_index will now no longer automatically get set via&&&&cpu_exec_realizefn(). For now, we were lucky that both implicitly stayed&&&&in sync.&&&&&&&&Our new cpu property ""core-id"" can be a static property. Range checks can&&&&be avoided by using the correct type and the ""setting after realized""&&&&check is done implicitly.&&&&&&&&device_add will later need the reserved ""id"" property. Hotplugging a CPU&&&&on s390x will then be: ""device_add host-s390-cpu,id=cpu2,core-id=2"".&&&&&&&&Reviewed-by: Matthew Rosato <mjrosato@linux.vnet.ibm.com>&&&&Signed-off-by: David Hildenbrand <david@redhat.com>&&&&Message-Id: <20170913132417.24384-14-david@redhat.com>&&&&Signed-off-by: Cornelia Huck <cohuck@redhat.com>&&&& "
1," intel_iommu: reject broken EIM Cluster x2APIC cannot work without KVM's x2apic API when the maximal&&&&APIC ID is greater than 8 and only KVM's LAPIC can support x2APIC, so we&&&&forbid other APICs and also the old KVM case with less than 9, to&&&&simplify the code.&&&&&&&&There is no point in enabling EIM in forbidden APICs, so we keep it&&&&enabled only for the KVM APIC;  unconditionally, because making the&&&&option depend on KVM version would be a maintanance burden.&&&&&&&&Old QEMUs would enable eim whenever intremap was on, which would trick&&&&guests into thinking that they can enable cluster x2APIC even if any&&&&interrupt destination would get clamped to 8 bits.&&&&Depending on your configuration, QEMU could notice that the destination&&&&LAPIC is not present and report it with a very non-obvious:&&&&&&&&  KVM: injection failed, MSI lost (Operation not permitted)&&&&&&&&Or the guest could say something about unexpected interrupts, because&&&&clamping leads to aliasing so interrupts were being delivered to&&&&incorrect VCPUs.&&&&&&&&KVM_X2APIC_API is the feature that allows us to enable EIM for KVM.&&&&&&&&QEMU 2.7 allowed EIM whenever interrupt remapping was enabled.  In order&&&&to keep backward compatibility, we again allow guests to misbehave in&&&&non-obvious ways, and make it the default for old machine types.&&&&&&&&A user can enable the buggy mode it with ""x-buggy-eim=on"".&&&&&&&&Signed-off-by: Radim Kr膷m谩艡 <rkrcmar@redhat.com>&&&&Reviewed-by: Eduardo Habkost <ehabkost@redhat.com>&&&&Reviewed-by: Peter Xu <peterx@redhat.com>&&&&Signed-off-by: Eduardo Habkost <ehabkost@redhat.com>&&&& "
1," migration: report an error giving the failed field When a field fails to load (typically due to a limit&&&&check, or a call to a get/put) report the device and field&&&&to give an indication of the cause.&&&&&&&&Signed-off-by: Dr. David Alan Gilbert <dgilbert@redhat.com>&&&&Reviewed-by: John Snow <jsnow@redhat.com>&&&&Reviewed-by: Juan Quintela <quintela@redhat.com>&&&&Signed-off-by: Juan Quintela <quintela@redhat.com>&&&& "
1, linux-user/syscall: extend lock around cpu-list There is a potential race if several threads exit at once. To serialise&&&&the exits extend the lock above the initial checking of the CPU list.&&&&&&&&Signed-off-by: Alex Benn茅e <alex.bennee@linaro.org>&&&&Message-Id: <20160930213106.20186-11-alex.bennee@linaro.org>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& 
1, replay: allow replay stopping and restarting This patch fixes bug with stopping and restarting replay&&&&through monitor.&&&&&&&&Signed-off-by: Pavel Dovgalyuk <pavel.dovgaluk@ispras.ru>&&&&Message-Id: <20160926080815.6992.71818.stgit@PASHA-ISP>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& 
1," msmouse: Fix segfault caused by free the chr before chardev cleanup. Segfault happens when leaving qemu with msmouse backend:&&&&&&&& #0  0x00007fa8526ac975 in raise () at /lib64/libc.so.6&&&& #1  0x00007fa8526add8a in abort () at /lib64/libc.so.6&&&& #2  0x0000558be78846ab in error_exit (err=16, msg=0x558be799da10 ...&&&& #3  0x0000558be7884717 in qemu_mutex_destroy (mutex=0x558be93be750) at ...&&&& #4  0x0000558be7549951 in qemu_chr_free_common (chr=0x558be93be750) at ...&&&& #5  0x0000558be754999c in qemu_chr_free (chr=0x558be93be750) at ...&&&& #6  0x0000558be7549a20 in qemu_chr_delete (chr=0x558be93be750) at ...&&&& #7  0x0000558be754a8ef in qemu_chr_cleanup () at qemu-char.c:4643&&&& #8  0x0000558be755843e in main (argc=5, argv=0x7ffe925d7118, ...&&&&&&&&The chr was freed by msmouse close callback before chardev cleanup,&&&&Then qemu_mutex_destroy triggered raise().&&&&&&&&Because freeing chr is handled by qemu_chr_free_common, Remove the free from&&&&msmouse_chr_close to avoid double free.&&&&&&&&Fixes: c1111a24a3358ecd2f17be7c8b117cfe8bc5e5f8&&&&Cc: qemu-stable@nongnu.org&&&&Signed-off-by: Lin Ma <lma@suse.com>&&&&Message-Id: <20160915143158.4796-1-lma@suse.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
1," linux-user: Range check the nfds argument to ppoll syscall Do an initial range check on the ppoll syscall's nfds argument,&&&&to avoid possible overflow in the calculation of the lock_user()&&&&size argument. The host kernel will later apply the rather lower&&&&limit based on RLIMIT_NOFILE as appropriate.&&&&&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&&Signed-off-by: Riku Voipio <riku.voipio@linaro.org>&&&& "
1," ipmi: check return of qemu_chr_fe_write() for errors The continue_send() method in ipmi_bmc_extern.c directly&&&&assigns the return value of qemu_chr_fe_write() to the&&&&variable tracking the I/O buffer offset. This ignores the&&&&possibility that the return value could be -1 and so will&&&&cause I/O go backwards on EAGAIN. Fortunately 'outpos' is&&&&unsigned, so can't go negative - it will become MAX_INT&&&&which will cause the loop to stop, and avoid an accidental&&&&out of bounds array access.&&&&&&&&Signed-off-by: Daniel P. Berrange <berrange@redhat.com>&&&&Message-Id: <1473170165-540-2-git-send-email-berrange@redhat.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
1, scsi: mptconfig: fix misuse of MPTSAS_CONFIG_PACK These issues cause respectively a QEMU crash and a leak of 2 bytes of&&&&stack.  They were discovered by VictorV of 360 Marvel Team.&&&&&&&&Reported-by: Tom Victor <i-tangtianwen@360.cm>&&&&Cc: qemu-stable@nongnu.org&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& 
1, pc: don't leak a20_line The irqs array is no longer being used&&&&&&&&Signed-off-by: Marc-Andr茅 Lureau <marcandre.lureau@redhat.com>&&&&Reviewed-by: Eric Blake <eblake@redhat.com>&&&& 
1," s390x/kvm: 2 byte software breakpoint support Diag 501 (4 bytes) was used until now for software breakpoints on s390.&&&&As instructions on s390 might be 2 bytes long, temporarily overwriting them&&&&with 4 bytes is evil and can result in very strange guest behaviour.&&&&&&&&We make use of invalid instruction 0x0000 as new sw breakpoint instruction.&&&&We have to enable interception of that instruction in KVM using a&&&&capability.&&&&&&&&If no software breakpoint has been inserted at the reported position, an&&&&operation exception has to be injected into the guest. Otherwise a&&&&breakpoint has been hit and the pc has to be rewound.&&&&&&&&If KVM doesn't yet support interception of instruction 0x0000 the&&&&existing mechanism exploiting diag 501 is used. To keep overhead low,&&&&interception of instruction 0x0000 will only be enabled if sw breakpoints&&&&are really used.&&&&&&&&Reviewed-by: Christian Borntraeger <borntraeger@de.ibm.com>&&&&Signed-off-by: David Hildenbrand <dahi@linux.vnet.ibm.com>&&&&Signed-off-by: Cornelia Huck <cornelia.huck@de.ibm.com>&&&& "
1," qht: do not segfault when gathering stats from an uninitialized qht So far, QHT functions assume that the passed qht has previously been&&&&initialized--otherwise they segfault.&&&&&&&&This patch makes an exception for qht_statistics_init, with the goal&&&&of simplifying calling code. For instance, qht_statistics_init is&&&&called from the 'info jit' dump, and given that under KVM the TB qht&&&&is never initialized, we get a segfault. Thus, instead of complicating&&&&the 'info jit' code with additional checks, let's allow passing an&&&&uninitialized qht to qht_statistics_init.&&&&&&&&While at it, add a test for this to test-qht.&&&&&&&&Before the patch (for $ qemu -enable-kvm [...]):&&&&(qemu) info jit&&&&[...]&&&&direct jump count   0 (0%) (2 jumps=0 0%)&&&&Program received signal SIGSEGV, Segmentation fault.&&&&&&&&After the patch the ""TB hash buckets"", ""TB hash occupancy""&&&&and ""TB hash avg chain"" lines are omitted.&&&&(qemu) info jit&&&&[...]&&&&direct jump count   0 (0%) (2 jumps=0 0%)&&&&TB hash buckets     0/0 (-nan% head buckets used)&&&&TB hash occupancy   nan% avg chain occ. Histogram: (null)&&&&TB hash avg chain   nan buckets. Histogram: (null)&&&&[...]&&&&&&&&Reported by: Changlong Xie <xiecl.fnst@cn.fujitsu.com>&&&&Signed-off-by: Emilio G. Cota <cota@braap.org>&&&&Message-Id: <1469205390-14369-1-git-send-email-cota@braap.org>&&&&[Extract printing statistics to an entirely separate function. - Paolo]&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
1," hw/mips_malta: Fix YAMON API print routine The print routine provided as part of the in-built bootloader had a bug&&&&in that it attempted to use a jump instruction as part of a loop, but&&&&the target has its upper bits zeroed leading to control flow&&&&transferring to 0xb0000814 rather than the intended 0xbfc00814. Fix this&&&&by using a branch instruction instead, which seems more fit for purpose.&&&&&&&&A simple way to test this is to build a Linux kernel with EVA enabled &&&&&attempt to boot it in QEMU. It will attempt to print a message&&&&indicating the configuration mismatch but QEMU would previously&&&&incorrectly jump & wind up printing a continuous stream of the letter E.&&&&&&&&Signed-off-by: Paul Burton <paul.burton@imgtec.com>&&&&Cc: Aurelien Jarno <aurelien@aurel32.net>&&&&Cc: Leon Alrae <leon.alrae@imgtec.com>&&&&Reviewed-by: Aurelien Jarno <aurelien@aurel32.net>&&&&Reviewed-by: Leon Alrae <leon.alrae@imgtec.com>&&&&Signed-off-by: Leon Alrae <leon.alrae@imgtec.com>&&&& "
1," ppc: Huge page detection mechanism fixes - Episode III After already fixing two issues with the huge page detection mechanism&&&&(see commit 159d2e39a860 and 86b50f2e1bef), Greg Kurz noticed another&&&&case that caused the guest to crash where QEMU announces huge pages&&&&though they should not be available for the guest:&&&&&&&&qemu-system-ppc64 -enable-kvm ... -mem-path /dev/hugepages \&&&& -m 1G,slots=4,maxmem=32G&&&& -object memory-backend-ram,policy=default,size=1G,id=mem-mem1 \&&&& -device pc-dimm,id=dimm-mem1,memdev=mem-mem1 -smp 2 \&&&& -numa node,nodeid=0 -numa node,nodeid=1&&&&&&&&That means if there is a global mem-path option, we still have&&&&to look at the memory-backend objects that have been specified&&&&additionally and return their minimum page size if that value&&&&is smaller than the page size of the main memory.&&&&&&&&Reported-by: Greg Kurz <groug@kaod.org>&&&&Signed-off-by: Thomas Huth <thuth@redhat.com>&&&&Reviewed-by: Greg Kurz <groug@kaod.org>&&&&Tested-by: Greg Kurz <groug@kaod.org>&&&&Signed-off-by: David Gibson <david@gibson.dropbear.id.au>&&&& "
1," linux-user: fix netlink memory corruption Netlink is byte-swapping data in the guest memory (it's bad).&&&&&&&&It's ok when the data come from the host as they are generated by the&&&&host.&&&&&&&&But it doesn't work when data come from the guest: the guest can&&&&try to reuse these data whereas they have been byte-swapped.&&&&&&&&This is what happens in glibc:&&&&&&&&glibc generates a sequence number in nlh.nlmsg_seq and calls&&&&sendto() with this nlh. In sendto(), we byte-swap nlmsg.seq.&&&&&&&&Later, after the recvmsg(), glibc compares nlh.nlmsg_seq with&&&&sequence number given in return, and of course it fails (hangs),&&&&because nlh.nlmsg_seq is not valid anymore.&&&&&&&&The involved code in glibc is:&&&&&&&&sysdeps/unix/sysv/linux/check_pf.c:make_request()&&&&...&&&&  req.nlh.nlmsg_seq = time (NULL);&&&&...&&&&  if (TEMP_FAILURE_RETRY (__sendto (fd, (void *) &req, sizeof (req), 0,&&&&                                    (struct sockaddr *) &nladdr,&&&&                                    sizeof (nladdr))) < 0)&&&&<here req.nlh.nlmsg_seq has been byte-swapped>&&&&...&&&&  do&&&&    {&&&&...&&&&      ssize_t read_len = TEMP_FAILURE_RETRY (__recvmsg (fd, &msg, 0));&&&&...&&&&      struct nlmsghdr *nlmh;&&&&      for (nlmh = (struct nlmsghdr *) buf;&&&&           NLMSG_OK (nlmh, (size_t) read_len);&&&&           nlmh = (struct nlmsghdr *) NLMSG_NEXT (nlmh, read_len))&&&&        {&&&&<we compare nlmh->nlmsg_seq with corrupted req.nlh.nlmsg_seq>&&&&          if (nladdr.nl_pid != 0 || (pid_t) nlmh->nlmsg_pid != pid&&&&              || nlmh->nlmsg_seq != req.nlh.nlmsg_seq)&&&&            continue;&&&&...&&&&          else if (nlmh->nlmsg_type == NLMSG_DONE)&&&&            /* We found the end, leave the loop.  */&&&&            done = true;&&&&        }&&&&    }&&&&  while (! done);&&&&&&&&As we have a continue on ""nlmh->nlmsg_seq != req.nlh.nlmsg_seq"",&&&&""done"" cannot be set to ""true"" and we have an infinite loop.&&&&&&&&It's why commands like ""apt-get update"" or ""dnf update hangs"".&&&&&&&&Signed-off-by: Laurent Vivier <laurent@vivier.eu>&&&&Signed-off-by: Riku Voipio <riku.voipio@linaro.org>&&&& "
1," serial: remove watch on reset Otherwise, this can cause serial_xmit to be entered with LSR.TEMT=0,&&&&which is invalid and causes an assertion failure.&&&&&&&&Reported-by: Bret Ketchum <bcketchum@gmail.com>&&&&Tested-by: Bret Ketchum <bcketchum@gmail.com>&&&&Reviewed-by: Dr. David Alan Gilbert <dgilbert@redhat.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
1," virtio-bus: common ioeventfd infrastructure Introduce a set of ioeventfd callbacks on the virtio-bus level&&&&that can be implemented by the individual transports. At the&&&&virtio-bus level, do common handling for host notifiers (which&&&&is actually most of it).&&&&&&&&Two things of note:&&&&- When setting the host notifier, we only switch from/to the&&&&  generic ioeventfd handler. This fixes a latent bug where we&&&&  had no ioeventfd assigned for a certain window.&&&&- We always iterate over all possible virtio queues, even though&&&&  ccw (currently) has a lower limit. It does not really matter&&&&  here.&&&&&&&&Signed-off-by: Cornelia Huck <cornelia.huck@de.ibm.com>&&&&Reviewed-by: Fam Zheng <famz@redhat.com>&&&&Reviewed-by: Stefan Hajnoczi <stefanha@redhat.com>&&&&Reviewed-by: Michael S. Tsirkin <mst@redhat.com>&&&&Signed-off-by: Michael S. Tsirkin <mst@redhat.com>&&&& "
1," qapi: Factor out QAPISchemaObjectTypeMember.check_clash() While there, stick in a TODO change key of seen from QAPI name to C&&&&name.  Can't do it right away, because it would fail the assertion for&&&&tests/qapi-schema/args-has-clash.json.&&&&&&&&Signed-off-by: Markus Armbruster <armbru@redhat.com>&&&&Message-Id: <1446559499-26984-6-git-send-email-armbru@redhat.com>&&&&Signed-off-by: Eric Blake <eblake@redhat.com>&&&&Message-Id: <1447836791-369-10-git-send-email-eblake@redhat.com>&&&& "
1," s390x: Limit s390-ccw machines to 248 CPUs The sclp scp read info call fills in a buffer with information about the&&&&system. With more than 248 CPUs we overflow the 4k buffer of the SCCB,&&&&leading to random data corruption. Basically ALL guest operating systems&&&&call scp read info, so let's limit the machines to 248 CPUs to make it&&&&obvious that >=249 does not work.&&&&&&&&As KVM also limits itself to 248 and TCG on s390 does not support&&&&SMP, this should cause no regression for any user as no VMs with more&&&&than 248 VCPUs were ever possible.&&&&&&&&Signed-off-by: Christian Borntraeger <borntraeger@de.ibm.com>&&&&Reviewed-by: David Hildenbrand <dahi@linux.vnet.ibm.com>&&&&Reviewed-by: Boris Fiuczynski <fiuczy@linux.vnet.ibm.com>&&&&Signed-off-by: Cornelia Huck <cornelia.huck@de.ibm.com>&&&& "
1, vmsvga: add more fifo checks Make sure all fifo ptrs are within range.&&&&&&&&Fixes: CVE-2016-4454&&&&Cc: qemu-stable@nongnu.org&&&&Cc: P J P <ppandit@redhat.com>&&&&Reported-by: 鏉庡己 <liqiang6-s@360.cn>&&&&Signed-off-by: Gerd Hoffmann <kraxel@redhat.com>&&&&Message-id: 1464592161-18348-3-git-send-email-kraxel@redhat.com&&&& 
1, block: Fix bdrv_next() memory leak The bdrv_next() users all leaked the BdrvNextIterator after completing&&&&the iteration. Simply changing bdrv_next() to free the iterator before&&&&returning NULL at the end of list doesn't work because some callers exit&&&&the loop before looking at all BDSes.&&&&&&&&This patch moves the BdrvNextIterator from the heap to the stack of&&&&the caller and switches to a bdrv_first()/bdrv_next() interface for&&&&initialising the iterator.&&&&&&&&Signed-off-by: Kevin Wolf <kwolf@redhat.com>&&&&Reviewed-by: Fam Zheng <famz@redhat.com>&&&& 
1, esp: check dma length before reading scsi command(CVE-2016-4441) The 53C9X Fast SCSI Controller(FSC) comes with an internal 16-byte&&&&FIFO buffer. It is used to handle command and data transfer.&&&&Routine get_cmd() uses DMA to read scsi commands into this buffer.&&&&Add check to validate DMA length against buffer size to avoid any&&&&overrun.&&&&&&&&Fixes CVE-2016-4441.&&&&&&&&Reported-by: Li Qiang <liqiang6-s@360.cn>&&&&Cc: qemu-stable@nongnu.org&&&&Signed-off-by: Prasad J Pandit <pjp@fedoraproject.org>&&&&Message-Id: <1463654371-11169-3-git-send-email-ppandit@redhat.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& 
1," hw/ppc/spapr: Fix crash when specifying bad parameters to spapr-pci-host-bridge QEMU currently crashes when using bad parameters for the&&&&spapr-pci-host-bridge device:&&&&&&&&$ qemu-system-ppc64 -device spapr-pci-host-bridge,buid=0x123,liobn=0x321,mem_win_addr=0x1,io_win_addr=0x10&&&&Segmentation fault&&&&&&&&The problem is that spapr_tce_find_by_liobn() might return NULL, but&&&&the code in spapr_populate_pci_dt() does not check for this condition&&&&and then tries to dereference this NULL pointer.&&&&Apart from that, the return value of spapr_populate_pci_dt() also&&&&has to be checked for all PCI buses, not only for the last one, to&&&&make sure we catch all errors.&&&&&&&&Signed-off-by: Thomas Huth <thuth@redhat.com>&&&&Signed-off-by: David Gibson <david@gibson.dropbear.id.au>&&&& "
1," configure: Check if struct fsxattr is available from linux header Fixes build failure with --enable-xfsctl and&&&&new linux headers (>=4.5) and older xfsprogs(<4.5):&&&&In file included from /usr/include/xfs/xfs.h:38:0,&&&&                 from /var/tmp/portage/app-emulation/qemu-2.5.0-r1/work/qemu-2.5.0/block/raw-posix.c:97:&&&&/usr/include/xfs/xfs_fs.h:42:8: error: redefinition of 鈥榮truct fsxattr鈥?&&& struct fsxattr {&&&&        ^&&&&In file included from /var/tmp/portage/app-emulation/qemu-2.5.0-r1/work/qemu-2.5.0/block/raw-posix.c:60:0:&&&&/usr/include/linux/fs.h:155:8: note: originally defined here&&&& struct fsxattr {&&&&&&&&This is really a bug in the system headers, but we can work around it&&&&by defining HAVE_FSXATTR in the QEMU headers if linux/fs.h provides&&&&the struct, so that xfs_fs.h doesn't try to define it as well.&&&&&&&&CC: qemu-trivial@nongnu.org&&&&CC: Markus Armbruster <armbru@redhat.com>&&&&CC: Peter Maydell <peter.maydell@linaro.org>&&&&CC: Stefan Weil <sw@weilnetz.de>&&&&Tested-by: Stefan Weil <sw@weilnetz.de>&&&&Signed-off-by: Jan Vesely <jano.vesely@gmail.com>&&&&[PMM: adjusted commit message, comments]&&&&Signed-off-by: Peter Maydell <peter.maydell@linaro.org>&&&& "
1," nbd: fix assert() on qemu-nbd stop From time to time qemu-nbd is crashing on the following assert:&&&&    assert(state == TERMINATING);&&&&    nbd_export_closed&&&&    nbd_export_put&&&&    main&&&&and the state at the moment of the crash is evaluated to TERMINATE.&&&&&&&&During shutdown process of the client the nbd_client_thread thread sends&&&&SIGTERM signal and the main thread calls the nbd_client_closed callback.&&&&If the SIGTERM callback will be executed after change the state to&&&&TERMINATING, then the state will once again be TERMINATE.&&&&&&&&To solve the issue, we must change the state to TERMINATE only if the state&&&&is RUNNING. In the other case we are shutting down already.&&&&&&&&Signed-off-by: Pavel Butsykin <pbutsykin@virtuozzo.com>&&&&Signed-off-by: Denis V. Lunev <den@openvz.org>&&&&CC: Paolo Bonzini <pbonzini@redhat.com>&&&&Message-id: 1460629215-11567-1-git-send-email-den@openvz.org&&&&Signed-off-by: Max Reitz <mreitz@redhat.com>&&&& "
1," nbd: Fix NBD unsupported options nbd-client.c currently fails to handle unsupported options properly.&&&&If during option haggling the server finds an option that is&&&&unsupported, it returns an NBD_REP_ERR_UNSUP reply.&&&&&&&&According to nbd's proto.md, the format for such a reply&&&&should be:&&&&&&&&  S: 64 bits, 0x3e889045565a9 (magic number for replies)&&&&  S: 32 bits, the option as sent by the client to which this is a reply&&&&  S: 32 bits, reply type (e.g., NBD_REP_ACK for successful completion,&&&&     or NBD_REP_ERR_UNSUP to mark use of an option not known by this server&&&&  S: 32 bits, length of the reply. This may be zero for some replies,&&&&     in which case the next field is not sent&&&&  S: any data as required by the reply (e.g., an export name in the case&&&&     of NBD_REP_SERVER, or optional UTF-8 message for NBD_REP_ERR_*)&&&&&&&&However, in nbd-client.c, the reply type was being read, and if it&&&&contained an error, it was bailing out and issuing the next option&&&&request without first reading the length. This meant that the&&&&next option / handshake read had an extra 4 or more bytes of data in it.&&&&In practice, this makes Qemu incompatible with servers that do not&&&&support NBD_OPT_LIST.&&&&&&&&To verify this isn't an error in the specification or my reading of&&&&it, replies are sent by the reference implementation here:&&&& https://github.com/yoe/nbd/blob/66dfb35/nbd-server.c#L1232&&&&and as is evident it always sends a 'datasize' (aka length) 32 bit&&&&word. Unsupported elements are replied to here:&&&& https://github.com/yoe/nbd/blob/66dfb35/nbd-server.c#L1371&&&&&&&&Signed-off-by: Alex Bligh <alex@alex.org.uk>&&&&Message-Id: <1459882500-24316-1-git-send-email-alex@alex.org.uk>&&&&[rework to ALWAYS consume an optional UTF-8 message from the server]&&&&Signed-off-by: Eric Blake <eblake@redhat.com>&&&&Message-Id: <1459961962-18771-1-git-send-email-eblake@redhat.com>&&&&Signed-off-by: Paolo Bonzini <pbonzini@redhat.com>&&&& "
1," target-mips: indicate presence of IEEE 754-2008 FPU in R6/R5+MSA CPUs MIPS Release 6 and MIPS SIMD Architecture make it mandatory to have IEEE&&&&754-2008 FPU which is indicated by CP1 FIR.HAS2008, FCSR.ABS2008 and&&&&FCSR.NAN2008 bits set to 1.&&&&&&&&In QEMU we still keep these bits cleared as there is no 2008-NaN support.&&&&However, this now causes problems preventing from running R6 Linux with&&&&the v4.5 kernel. Kernel refuses to execute 2008-NaN ELFs on a CPU&&&&whose FPU does not support 2008-NaN encoding:&&&&&&&&  (...)&&&&  VFS: Mounted root (ext4 filesystem) readonly on device 8:0.&&&&  devtmpfs: mounted&&&&  Freeing unused kernel memory: 256K (ffffffff806f0000 - ffffffff80730000)&&&&  request_module: runaway loop modprobe binfmt-464c&&&&  Starting init: /sbin/init exists but couldn't execute it (error -8)&&&&  request_module: runaway loop modprobe binfmt-464c&&&&  Starting init: /bin/sh exists but couldn't execute it (error -8)&&&&  Kernel panic - not syncing: No working init found.  Try passing init= option to kernel. See Linux Documentation/init.txt for guidance.&&&&&&&&Therefore always indicate presence of 2008-NaN support in R6 as well as in&&&&R5+MSA CPUs, even though this feature is not yet supported by MIPS in QEMU.&&&&&&&&Signed-off-by: Leon Alrae <leon.alrae@imgtec.com>&&&& "
1," block: Remove copy-on-read from bdrv_move_feature_fields() Ever since we first introduced bdrv_append() in commit 8802d1fd ('qapi:&&&&Introduce blockdev-group-snapshot-sync command'), the copy-on-read flag&&&&was moved to the new top layer when taking a snapshot. The only problem&&&&is that it doesn't make a whole lot of sense.&&&&&&&&The use case for manually enabled CoR is to avoid reading data twice&&&&from a slow remote image, so we want to save it to a local overlay, say&&&&an ISO image accessed via HTTP to a local qcow2 overlay. When taking a&&&&snapshot, we end up with a backing chain like this:&&&&&&&&    http <- local.qcow2 <- snap_overlay.qcow2&&&&&&&&There is no point in doing CoR from local.qcow2 into snap_overlay.qcow2,&&&&we just want to keep copying data from the remote source into&&&&local.qcow2.&&&&&&&&The other use case of CoR is in the context of streaming, which isn't&&&&very interesting for bdrv_move_feature_fields() because op blockers&&&&prevent this combination.&&&&&&&&This patch makes the copy-on-read flag stay on the image for which it&&&&was originally set and prevents it from being propagated to the new&&&&overlay. It is no longer intended to move CoR to the BlockBackend level.&&&&In order for this to make sense, we also need to keep the respective&&&&image read-write.&&&&&&&&As a side effect of these changes, creating a live snapshot image (as&&&&opposed to using an existing externally created one) on top of a COR&&&&block device works now. It used to fail because it tried to open its&&&&backing file both read-only and with COR.&&&&&&&&Signed-off-by: Kevin Wolf <kwolf@redhat.com>&&&&Reviewed-by: Eric Blake <eblake@redhat.com>&&&& "
