content,label
 ape: Use the proper variable type Avoid an unsigned underflow.&&&&&&&&Bug-Id: 1041122&&&&CC: libav-stable@libav.org&&&& ,1
" avformat/thp: Check av_get_packet() for failure not only for partial output Fixes null pointer dereference&&&&Fixes: signal_sigsegv_db2c1f_3108_cov_163322880_pikmin2_opening1_partial.thp&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 avcodec/dvbsubdec: Add some av_malloc() failure checks Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 avfilter/vf_uspp: clear AVPacket to not leave uninitialized memory Fixes CID1260707&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" jvdec: check frame dimensions The frame size must be set by the caller and each dimension must be a&&&&multiple of 8.&&&&&&&&CC: libav-stable@libav.org&&&&Bug-ID: CVE-2014-8542&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&& ",1
" avcodec/dcadec: Check that the added xch channel isnt already there Fixes null pointer dereference&&&&Fixes: signal_sigsegv_369609d_623_cov_2008234281_ES_6.1_16bit.dts&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" vp9/x86: sse2 MC assembly. Also a slight change to the ssse3 code, which prevents a theoretical&&&&overflow in the sharp filter.&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" avformat/yuv4mpegdec: fix ""warning: field_order may be used uninitialized in this function"" Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 avformat/dashenc: make durations 64bit Fix potential integer overflow&&&&Fix CID1254944&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 avformat/utils: check for malloc failure Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 lavc/smvjpegdec: fix mem leak in case of init failure Signed-off-by: Lukasz Marek <lukasz.m.luki2@gmail.com>&&&& ,1
 lavc/libxvid: fix mem leak in case of init failure Signed-off-by: Lukasz Marek <lukasz.m.luki2@gmail.com>&&&& ,1
 ffv1: fix out-of-bounds read CC: libav-stable@libav.org&&&&Bug-Id: CID 1047234&&&& ,1
" avcodec/lagarith: fix integer overflow Fixes: asan_heap-oob_1bf48fa_2513_lag-yuy2.avi&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" avcodec/g2meet: check tile dimensions to avoid integer overflow Fixes out of array access&&&&Fixes: asan_heap-oob_12a55d3_30_029.wmv&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" avcodec/dirac_arith: fix integer overflow Fixes: asan_heap-oob_1078676_9_008.drc&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" ffplay: Separate AVFrame from AVSubtitle This is more robust and should avoid false positives in coverity&&&&That is if the type is ever mixed up, after this patch that would&&&&just be a null pointer dereference instead of a random possibly&&&&out of array access&&&&&&&&Reviewed-by: Marton Balint <cus@passwd.hu>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 avformat/vobsub: fix NULL dereference  ,1
 avcodec/vc1dec: fix null pointer dereference Fixes Ticket3860&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 avcodec/tiff: Make pixel format checks tighter Fixes assertion failure with imgsrc001-lzma.tiff&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" hevc_ps: verify P/T/L information This makes the SPS parsing a little, but barely, safer.&&&&&&&&Reviewed-by: Micka毛l Raulet <mraulet@gmail.com>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 mpegts: Fix memory leaks and related crashes in mpegs_write_header()  ,1
" delay removial of FF_API_CODEC_ID, FF_API_OLD_AVOPTIONS and FF_API_OLD_ENCODE_VIDEO This prevents a build failure when bumping.&&&&the uses could easily be updated / removed, if people prefer.&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 smoothstreamingenc: Fix a memory leak on errors Signed-off-by: Martin Storsj枚 <martin@martin.st>&&&& ,1
 Check if an mp3 header is using a reserved sample rate. Fixes an invalid read past the end of avpriv_mpa_freq_tab.&&&&Fixes divide-by-zero due to sample_rate being set to 0.&&&&&&&&Bug-Id: 705&&&&&&&&CC:libav-stable@libav.org&&&& ,1
 swscale/x86/input: prevent RGB32_TO_Y_FN from reading into the padding This avoids reading uninitialized bytes and confusing valgrind&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 avcodec/alsdec: Clear MPEG4AudioConfig so that no use of uninitialized memory is possible Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 avformat/matroskadec: fix off by 1 error in matroska_read_seek() Fixes out of array read&&&&&&&&Fixes: vp9-opus-crash.webm&&&&&&&&Found-by: Dale Curtis <dalecurtis@google.com>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" avcodec/cinepakenc: Zero AVPictures, silence ""may be used uninitialized"" warnings Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 avcodec/eamad: silence uninitialized variable warnings Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" avfilter/aeval: silence ""may be used uninitialized"" warning Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 avcodec/mpegvideo: fix null pointer dereference Fixes: 111342.ogm with ffplay&&&&Found-by: Dale Curtis <dalecurtis@google.com>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 Do not overwrite VDPAU structures in ff_MPV_frame_start(). Fixes crashes with VDR and MPlayer as reported by irc user crow.&&&& ,1
 avcodec/mpegaudiodec_template: make shift unsigned to avoid undefined behavior Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 avformat/mp3enc: drop redundant and uninitialized variable Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" avcodec/apedec: tmpk==32 is not supported, prevent undefined behavior Fixes CID1206639&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 x86/synth_filter: add missing HAVE_YASM guard Should fix compilation failures with --disable-yasm on some compilers&&&&&&&&Signed-off-by: James Almer <jamrial@gmail.com>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 avcodec/fic: fix slice checks fix integer overflows&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" avcodec/hevc: Simplify get_qPy_pred() Fixes use of uninitialized memory&&&&Fixes: 93728afd9aa074ba14a09bfd93a632fd-asan_static-oob_124a17d_1445_cov_1021181966_DBLK_D_VIXS_1.bit&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 truehd: add hand-scheduled ARM asm version of ff_mlp_rematrix_channel. Profiling results for overall audio decode and the rematrix_channels function&&&&in particular are as follows:&&&&&&&&              Before          After&&&&              Mean   StdDev   Mean   StdDev  Confidence  Change&&&&6:2 total     370.8  17.0     348.8  20.1    99.9%       +6.3%&&&&6:2 function  46.4   8.4      45.8   6.6     18.0%       +1.2%  (insignificant)&&&&8:2 total     343.2  19.0     339.1  15.4    54.7%       +1.2%  (insignificant)&&&&8:2 function  38.9   3.9      40.2   6.9     52.4%       -3.2%  (insignificant)&&&&6:6 total     658.4  15.7     604.6  20.8    100.0%      +8.9%&&&&6:6 function  109.0  8.7      59.5   5.4     100.0%      +83.3%&&&&8:8 total     896.2  24.5     766.4  17.6    100.0%      +16.9%&&&&8:8 function  223.4  12.8     93.8   5.0     100.0%      +138.3%&&&&&&&&The assembly version has also been tested with a fuzz tester to ensure that&&&&any combinations of inputs not exercised by my available test streams still&&&&generate mathematically identical results to the C version.&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 avfilter: fix leaks on error in ff_filter_frame  ,1
 avcodec/mpeg4videodec: use av_fast_padded_malloc() for bitstream buffer Fixes use of uninitialized memory with vlc (sample from ticket3277)&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" avcodec/hevc: Fix modulo operations Fixes qp fields becoming out of range&&&&Fixes: asan_static-oob_e393a3_6998_WPP_A_ericsson_MAIN10_2.bit&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 sgidec: fix buffer size check in expand_rle_row() Right now it will spuriously fail if the linesize is exactly equal to&&&&the data width.&&&&&&&&CC:libav-stable@libav.org&&&& ,1
" avcodec/apedec: use av_fast_padded_malloc() Fixes use of uninitialized memory&&&&Fixes part of msan_uninit-mem_7fa0d8c8bd58_8417_sh3.ape&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" avformat/iss: check sscanf() return code Fixes use of uninitialized data&&&&Fixes: msan_uninit-mem_7f883205ce82_15_0001010100.iss&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 sdp: Check theora colorspace before producing the configuration string This avoids a memory leak (or having to worry about freeing the&&&&config string) if the colorspace isn't accepted.&&&&&&&&Signed-off-by: Martin Storsj枚 <martin@martin.st>&&&& ,1
" avformat/nistspheredec: check sscanf() success before using the result Fixes use of uninitialized memory&&&&Fixes: msan_uninit-mem_7f935c3c6c1a_7413_nist_pcms8.nist&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" avcodec/iff: warn about truncated input to decode_byterun() and clear remaining output Fixes use of uninitialized memory&&&&Fixes: msan_uninit-mem_7fe205e395ed_8988_test.iff&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" avcodec/vc1dec: dont calculate unused values from uninitialized sprites Fixes use of uninitialized data&&&&Fixes part of msan_uninit-mem_7f51a8b0b3b0_1009_Arlington.wmv&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 avio: Check for memory allocation failure of private data Signed-off-by: Derek Buitenhuis <derek.buitenhuis@gmail.com>&&&& ,1
 lavf/tee: fix leak of strdup/strtoked buffer. Fix CID 1108606.&&&& ,1
 avformat/mpegenc: improve field names in underflow error message Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" avfilter/vf_psnr: Prevent integer overflow. The 32-bit integer accumulator in MSE computation can overflow for 8-bit frame data.&&&&(e.g., for 1080p white frame compared to a black frame can give sum of 255*255*1080*1920 > 2^32).&&&&&&&&Signed-off-by: Neil Birkbeck <neil.birkbeck@gmail.com>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" wtv: Add more sanity checks for a length read from the file Also make sure the existing length check can't overflow.&&&&&&&&Reported-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&CC: libav-stable@libav.org&&&&Signed-off-by: Martin Storsj枚 <martin@martin.st>&&&& ",1
 avutil/pixdesc: dont try to use av_read_image_line() with bayer formats It has undefined behavior ATM as its not supported.&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 movenc: Check for allocation failures in mov_create_chapter_track Signed-off-by: Martin Storsj枚 <martin@martin.st>&&&& ,1
 lavf/tee: initialize ret in parse_bsfs() Fix spurious failures.&&&& ,1
 ogg: Fix potential infinite discard loop Seeking in certain broken files would cause ogg_read_timestamp&&&&to fail because ogg_packet would go into a state where all packets&&&&of stream 1 would be discarded until the end of the stream.&&&&&&&&Bug-Id: 553&&&&CC: libav-stable@libav.org&&&&&&&&Signed-off-by: Jan Gerber <j@v2v.cc>&&&&Signed-off-by: Luca Barbato <lu_zero@gentoo.org>&&&& ,1
 ape: check avio_read() return value This sets pkt->size to absurd values on failure otherwise.&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" mov: Seek back if overreading an individual atom Reported-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Cc: libav-stable@libav.org&&&&Signed-off-by: Martin Storsj枚 <martin@martin.st>&&&& ",1
" jpeg2000: Check that we have enough components for MCT Avoid overread.&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&&Signed-off-by: Luca Barbato <lu_zero@gentoo.org>&&&& ",1
 Avoid a null pointer dereference on oom in the aac encoder. Fixes ticket #2732.&&&& ,1
" wtv: Mark attachment with a negative stream id A sid 0 would be mismatched to the attachment.&&&&&&&&Prevent NULL pointer dereference.&&&&&&&&Reported-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&CC: libav-stable@libav.org&&&& ",1
" snow: Fix off by 1 error in reference picture management Fixes out of array accesses&&&&No release is affected by this bug&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 init_vlc_sparse: fix leak on error Fixes CID1005312&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 fate: dont try to filter partial frames with yadif. The partial frames leak a few uninitialized pixels through&&&&due to incomplete interlaced error concealment support.&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" xxan: fix invalid memory access in xan_decode_frame_type0() The loop a few lines below the xan_unpack() call accesses up to&&&&dec_size * 2 bytes into y_buffer, so dec_size must be limited to&&&&buffer_size / 2.&&&&&&&&CC:libav-stable@libav.org&&&& ",1
" lavf: sanity check size in av_get/append_packet(). To avoid allocating ridiculous amounts of memory for corrupted files,&&&&read the input in chunks limited to filesize or an arbitrary large&&&&amount when that is not known (chosen to be 50M).&&&& ",1
" rtpdec: Initialize some variables to silence compiler warnings The warnings are false positives, older gcc versions (such as 4.5)&&&&think the variables can be used uninitialized while they in&&&&practice can't, while newer (4.6) gets it right.&&&&&&&&Signed-off-by: Martin Storsj枚 <martin@martin.st>&&&& ",1
 exr: fix overflow check in lineoffset processing Also read data size for raw compressions too and&&&&make sure its value is sane.&&&&&&&&Remove code that fills missing blocks with zeroes.&&&&It is marginally useful and make implementation&&&&of actually useful features harder.&&&&&&&&Signed-off-by: Paul B Mahol <onemda@gmail.com>&&&& ,1
 cafenc: do not leak caf->pkt_sizes Signed-off-by: Paul B Mahol <onemda@gmail.com>&&&& ,1
" Fix division by 0 due to audio frame size Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" mjpegdec: check for packed rgb mjpeg. Fixes null pointer dereference&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 huffyuvdec: check for and propagate failures from inside generate_joint_tables() Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 swr: limit phase_shift to a less insane value. This prevents potential crashes and out of memory issues if&&&&the user manually sets such insane values.&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" truemotion2: clear the token array if its initialization fails. Fixes use of uninitialized and half initialized values, which&&&&can occur on several error pathes&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 lavc/movtextdec: keep the min size instead of max to fix overread. Fixes Ticket #2087.&&&& ,1
" doc: Mention memory allocation in the fuzz testing section It's obviously undesireable to blindly allocate memory based on&&&&a damaged 'size' value, for example.&&&&&&&&Signed-off-by: Derek Buitenhuis <derek.buitenhuis@gmail.com>&&&& ",1
 ffplay: fix type of time_diff in waveform display Fixes time diff overflow visible as showing the same few waveforms in a loop at&&&&the end of file.&&&&&&&&Signed-off-by: Marton Balint <cus@passwd.hu>&&&& ,1
" lavu: test for broken binutils on ARM Some old gnu assemblers fail to assemble qdadd correctly&&&&Ideally we should check this at build time, but better to&&&&check at run time than mysteriously failing.&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" yop: simplify/sanitize the decoding loop Do not overwrite linesize set by get_buffer().&&&&&&&&The last frame in the FATE test is not decoded anymore, since the file&&&&is cut and a part of it is missing.&&&& ",1
" h264: avoid calling idr() twice Fixes rare race condition leading to null pointer dereferences.&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" doc: Mention zzuf in the fuzz testing section It's pretty much the best tool for the job, and it's what we&&&&all use now anyway.&&&&&&&&Signed-off-by: Derek Buitenhuis <derek.buitenhuis@gmail.com>&&&& ",1
" vmnc: Check for integer overflow Fixes null pointer dereference and potential out of array accesses.&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 af_aresample: check ff_get_audio_buffer() failure Fixes null pointer dereference&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 lavu/imgutils: add consistency checks to av_image_copy_plane() Add assertions and abort in case of invalid |dst_linesize| < bytewidth or&&&&|src_linesize| < bytewidth.&&&&&&&&Avoid to silently corrupt memory.&&&& ,1
" h264: fix integer overflow, assert failure Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" flashsv: reallocate block array independant of frame type. Fixes NULL pointer dereference&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 h264: set Picture.owner2 to the current thread This does not seem to have an effect currently. Fate-h264 passes with&&&&THREADS=1..16 and both threading types as before. It fixes however a&&&&segfault during error resilience with my adaptive-frame-mt patchset.&&&&A picture in use during error resilience gets realloced in another&&&&thread in the fuzzed sample sample_varPAR.avi_s226019.&&&& ,1
" xmv: Fix integer overflow Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" ffprobe: fix potential NULL pointer dereference Found by Coverity, should fix CID 733741.&&&& ",1
 twinvq: validate that channels is not <= 0 This could occur due to integer overflow when reading the channel count from&&&&the extradata.&&&& ,1
 cmdutils: avoid using cpp directives within printf macro arguments Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&&&&&&It appears such construct has undefined behavior&&&& ,1
" lavr: handle clipping in the float to s32 conversion We cannot clip to INT_MAX because that value cannot be exactly&&&&represented by a float value and ends up overflowing during conversion&&&&anyway. We need to use a slightly smaller float value, which ends up&&&&with slightly inaccurate results for samples which clip or nearly clip,&&&&but it is close enough. Using doubles as intermediates in the conversion&&&&would be more accurate, but it takes about twice as much time.&&&&&&&&Signed-off-by: Luca Barbato <lu_zero@gentoo.org>&&&& ",1
" dv: zero dsp before init, this fixes use of uninitialized dct_bits Fixes CID732292&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 ff_choose_timebase: only try factors upto 14 otherwise a unexpected timebase could be choosen&&&&that is one that is thousand times more precisse than requested&&&&which can have sideeffects.&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" ffserver: fix potential buffer overflow, based on wrong fscanf format indentifier. Fixed Ticket1780&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 ffprobe: print format long_name only if non-NULL Fix possible crash when long_name is not defined (for example if&&&&--enable-small).&&&& ,1
" lavfi/hue: fix crash when resetting the saturation expression Previously when saturation was reinited, the old value was freed when&&&&setting options, and freed again in PARSE_EXPRESSION().&&&& ",1
 pthread: Avoid crashes/odd behavior caused by spurious wakeups pthread_wait_cond can wake up for no reason (Wikipedia: Spurious_wakeup).&&&&The FF_THREAD_SLICE thread mechanism could spontaneously execute jobs or&&&&allow the caller of avctx->execute to return before all jobs were complete.&&&&This adds tests to both cases to ensure the wakeup is real.&&&&&&&&Signed-off-by: Ben Jackson <ben@ben.com>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
 lavfi/asyncts: Fix compilation with GCC 4.7 Compilation failed since commit 42d621d131a45fb63571ca6029c2fc4f02811c10&&&&Error messages:&&&&libavfilter/af_asyncts.c:249:5: error: initializer element is not&&&&computable at load time&&&&libavfilter/af_asyncts.c:249:5: error: (near initialization for&&&&鈥榓vfilter_af_asyncts.priv_size鈥?&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" g723.1: simplify and fix multiplication overflow In 16-bit arithmetic, x * 0xffffc is simply x * -4 with extra overflows,&&&&(and the constant was probably meant to be 0xfffc).  Combined with the&&&&shift, this simplifies to -x >> 1.  Finally, clearing the low two bits&&&&with a 32-bit mask and switching to a 32-bit type allows more efficient&&&&code on 32-bit machines.&&&&&&&&Signed-off-by: Mans Rullgard <mans@mansr.com>&&&& ",1
 zerocodec: fix direct rendering. Set picture type before calling get_buffer.&&&&This allows the DR application to make better decisions.&&&&It also fixes a resource leak in case of missing reference frames&&&&since it would call get_buffer but never release_buffer.&&&&Also use FFSWAP to ensure that the AVFrame is properly initialized&&&&in the next get_buffer (in particular that data[0] is NULL).&&&&&&&&Signed-off-by: Reimar D枚ffinger <Reimar.Doeffinger@gmx.de>&&&&Signed-off-by: Derek Buitenhuis <derek.buitenhuis@gmail.com>&&&& ,1
 8svx: fix crash Fixes Ticket1377&&&&&&&&Found-by: Piotr Bandurski <ami_stuff@o2.pl>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" h264: increase scantable sizes to avoid overread We could also check the index but this would slow speed critical code&&&&down.&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" aacdec: fix ""may be used uninitialized"" warning Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" ape: Fix null ptr dereference with files missing a seekatable. Such files are currently not supported as the table is used at several points&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" h263: more strictly forbid frame size changes with frame-mt. Prevents crashes because the old check was incomplete.&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&CC: libav-stable@libav.org&&&& ",1
 ivi_common: Initialize a variable at declaration in ff_ivi_decode_blocks(). This simplifies the code a bit and avoids an uninitialized variable warning.&&&& ,1
 Print unexpected length of flicvideo extradata.  ,1
 allcodecs: move libaacplus down. We choose the first encoder by default and libaccplus has a&&&&quite limited set of supported bitrates/sample rates.&&&&Thus leading to failure by default in many cases when it is&&&&enabled at compile time.&&&&Moving it down means that the other aac encoders are favored&&&&by default which avoids this issue.&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" mov: don't overwrite existing indexes. Prevents all kind of badness if files contain multiple&&&&indexes.&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&CC: libav-stable@libav.org&&&& ",1
" indeo4: Fix global array overread. Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
 j2kdec: convert to bytestream2 API Protects against overreads.&&&&&&&&Signed-off-by: Paul B Mahol <onemda@gmail.com>&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" ralf: read Huffman code lengths without GetBitContext Those descriptions are stored in nibbles, so they are easy to extract.&&&&And this way we don't need to pad tables for possible bit reader overreads.&&&& ",1
" mov: fix global unicode convertion array overflow. Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" eatqi: replace break by goto. This fixes some heap overread.&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" oma: Fix out of array read. Input: 01-Untitled-partial.oma&&&&ZZUF params: zzuf[s=7157,r=0.001]&&&&&&&&Fixes Bugzilla #106&&&&&&&&Bug-found-by: darkshikari&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&&Signed-off-by: Ronald S. Bultje <rsbultje@gmail.com>&&&& ",1
" xa_adpcm: limit filter to prevent xa_adpcm_table[] array bounds overruns. Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&CC: libav-stable@libav.org&&&& ",1
" http: Retry auth if it failed due to being stale Allow up to 4 retries for normal requests, where both the&&&&proxy and the target server might need to authenticate.&&&&&&&&Signed-off-by: Martin Storsj枚 <martin@martin.st>&&&& ",1
 rtsp: Retry authentication if failed due to being stale Signed-off-by: Martin Storsj枚 <martin@martin.st>&&&& ,1
" cook: expand dither_tab[], and make sure indexes into it don't overflow. Fixes overflows in accessing dither_tab[].&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&CC: libav-stable@libav.org&&&& ",1
" xxan: convert to bytestream2 API. Protects against overreads.&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&CC: libav-stable@libav.org&&&& ",1
" tgq: convert to bytestream2 API. This protects against input buffer overreads.&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&CC: libav-stable@libav.org&&&& ",1
 cook: silence some signed overflow warnings. Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ,1
" h263: fix zygo debug printing overreading. Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
" wmaenc: remove bit-exact hack It may have improved cross-platform stability, but wasn't the only place in&&&&the encoder with bitexact issues. It is no longer needed because we have FATE&&&&tests for float encoders using fuzzy comparison.&&&& ",1
" kgv1dec: Increase offsets array size so it is large enough. Fixes CVE-2011-3945&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&&(cherry picked from commit 807a045ab7f51993a2c1b3116016cbbd4f3d20d6)&&&&&&&&Signed-off-by: Alex Converse <alex.converse@gmail.com>&&&& ",1
" h263dec: Disallow width/height changing with frame threads. Fixes CVE-2011-3937&&&&&&&&Found-by: Mateusz ""j00ru"" Jurczyk and Gynvael Coldwind&&&&Signed-off-by: Michael Niedermayer <michaelni@gmx.at>&&&& ",1
